-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 04/15/2026 in LST
Location: latitude  34.1623   longitude 90.6141 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 5174.24 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,DOY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN,PS
2003,93,-9.81,-3.08,-17.04,40.9,0.0,8.75,14.27,4.17,53.4
2003,94,-7.62,-1.64,-13.75,46.42,0.0,8.01,11.23,4.56,53.6
2003,95,-7.03,-0.54,-13.32,47.69,0.0,9.7,16.27,4.34,53.57
2003,96,-8.43,-1.04,-18.39,41.99,0.0,6.36,10.18,3.76,53.83
2003,97,-7.09,0.15,-15.87,38.22,0.0,6.88,10.3,3.73,53.96
2003,98,-6.81,0.31,-16.33,39.11,0.0,6.89,10.69,3.19,53.99
2003,99,-7.15,-1.5,-13.03,44.02,0.0,10.06,16.56,4.47,53.76
2003,100,-8.47,-0.98,-16.26,58.41,0.0,9.12,15.6,4.14,53.76
2003,101,-6.93,0.21,-13.93,53.91,0.0,8.29,13.53,4.0,53.73
2003,102,-8.99,-3.98,-13.5,57.93,0.0,6.95,11.85,2.25,53.76
2003,103,-10.15,-2.27,-18.3,41.34,0.0,6.57,10.92,1.84,53.95
2003,104,-6.05,3.06,-16.96,32.41,0.0,7.55,11.4,4.16,53.97
2003,105,-3.15,4.93,-12.01,48.41,0.05,7.0,9.91,4.64,53.79
2003,106,-1.76,4.73,-7.29,47.09,0.0,8.45,13.06,3.69,53.74
2003,107,-3.81,0.9,-8.29,47.48,0.0,7.16,11.65,2.4,53.9
2003,108,-3.58,4.28,-12.99,35.52,0.0,7.06,10.48,3.52,54.05
2003,109,-1.11,6.75,-9.11,37.81,0.0,8.28,12.76,4.35,53.72
2003,110,-2.13,3.05,-5.44,34.68,0.0,10.62,15.32,5.24,53.53
2003,111,-5.11,-1.56,-9.02,42.65,0.24,9.3,11.87,1.97,53.68
2003,112,-5.62,0.62,-12.34,37.54,0.0,6.47,12.36,0.55,53.91
2003,113,-6.68,0.2,-12.81,40.0,0.0,9.56,14.81,1.93,54.12
2003,114,-3.01,6.23,-13.96,40.3,0.0,5.92,10.59,1.74,54.12
2003,115,0.45,7.96,-5.44,35.18,0.0,7.51,12.1,3.09,53.96
2003,116,-0.46,6.75,-6.57,40.25,0.0,6.68,11.61,1.18,54.04
2003,117,-0.24,6.65,-6.89,36.47,0.0,7.35,11.38,3.77,54.07
2003,118,-3.83,3.04,-8.63,45.26,0.13,7.59,8.78,6.09,54.43
2003,119,-5.04,-1.01,-8.17,46.06,0.58,8.38,9.94,4.28,54.41
2003,120,-2.24,3.71,-8.3,58.88,0.3,3.03,4.42,1.81,54.06
2003,121,-1.95,2.89,-5.86,45.08,0.48,4.46,6.0,3.0,53.7
2003,122,-1.17,5.08,-6.01,41.04,0.3,7.18,10.14,3.54,53.53
2003,123,-1.38,3.19,-5.01,42.27,0.01,9.64,12.16,6.9,53.39
2003,124,-2.89,1.42,-6.71,38.25,0.03,12.35,16.06,6.25,53.17
2003,125,-4.75,-0.5,-9.73,33.2,0.01,7.37,11.78,2.61,53.28
2003,126,-5.12,-1.82,-9.11,46.56,1.48,3.95,7.57,0.59,53.42
2003,127,-6.74,-1.34,-11.67,59.73,3.26,5.14,9.42,0.14,53.62
2003,128,-7.55,-2.0,-12.7,43.04,0.4,4.18,7.18,0.71,53.98
2003,129,-6.1,-0.55,-13.88,35.74,0.0,2.65,4.7,0.11,54.07
2003,130,-4.93,0.31,-11.67,43.78,0.16,5.19,8.35,1.7,53.95
2003,131,-3.63,3.55,-11.29,41.51,0.05,4.67,7.6,1.77,53.85
2003,132,-4.27,-0.5,-6.75,53.9,1.99,4.05,5.67,1.52,53.88
2003,133,-2.27,3.46,-9.25,39.73,0.16,7.48,10.85,3.98,53.94
2003,134,-1.5,3.58,-6.3,45.14,1.28,5.77,8.67,2.82,53.82
2003,135,-2.28,1.87,-6.63,49.5,0.37,2.72,4.12,0.24,53.79
2003,136,-2.04,3.75,-7.61,50.0,1.4,6.05,8.77,2.14,53.76
2003,137,-4.37,1.22,-9.47,49.54,0.36,4.28,7.26,0.73,53.91
2003,138,-3.11,1.66,-7.58,63.49,0.65,4.21,5.18,2.3,53.77
2003,139,-2.53,3.53,-7.63,61.39,1.19,5.36,8.63,1.75,53.81
2003,140,-3.26,2.34,-7.92,53.35,0.05,2.68,3.8,0.95,54.06
2003,141,-1.74,3.2,-6.09,52.59,1.52,5.31,7.15,3.4,54.05
2003,142,-1.83,5.42,-8.6,51.76,0.25,4.07,6.87,0.46,54.05
2003,143,-0.44,6.62,-6.73,53.89,0.43,4.19,7.13,0.52,53.98
2003,144,1.03,7.44,-5.4,52.7,4.46,6.04,9.47,3.01,53.85
2003,145,-0.1,6.41,-6.08,58.48,2.19,5.67,9.65,2.73,53.91
2003,146,-1.0,3.36,-6.16,54.88,0.72,2.89,4.32,1.65,54.0
2003,147,-0.1,5.02,-4.39,56.69,0.56,3.71,6.17,1.54,53.89
2003,148,1.4,7.67,-4.62,50.54,1.26,6.21,8.5,3.57,53.77
2003,149,1.19,9.45,-6.82,32.0,0.09,6.2,11.24,3.2,53.96
2003,150,0.78,7.85,-7.0,45.09,0.21,2.56,3.89,0.69,54.27
2003,151,2.44,10.31,-4.96,42.95,0.23,4.74,6.19,3.11,54.39
2003,152,1.41,9.37,-6.5,50.62,0.18,2.16,4.14,1.12,54.43
2003,153,1.04,7.33,-4.79,55.33,3.9,5.52,7.89,3.17,54.19
2003,154,1.69,9.9,-5.75,62.33,0.26,6.01,11.39,2.25,54.08
2003,155,1.38,9.35,-7.12,49.42,0.03,2.5,4.06,0.96,54.25
2003,156,1.05,7.77,-5.07,56.67,3.4,3.38,5.18,0.63,54.0
2003,157,-0.3,4.36,-4.44,72.2,3.29,8.1,10.26,5.15,53.91
2003,158,0.11,7.27,-6.48,60.46,1.09,5.57,8.55,2.24,54.06
2003,159,1.5,8.49,-5.35,65.09,9.09,3.61,5.96,2.38,54.02
2003,160,1.7,8.98,-6.13,58.84,0.35,3.43,5.16,0.16,54.17
2003,161,2.03,10.33,-6.3,58.08,0.04,3.19,4.2,1.98,54.11
2003,162,3.73,10.34,-3.17,56.55,2.1,4.86,7.03,1.53,53.85
2003,163,4.27,12.55,-5.05,59.88,0.48,5.03,7.6,2.4,53.89
2003,164,4.06,11.8,-4.6,62.62,2.15,3.83,6.21,1.85,53.95
2003,165,4.14,11.45,-4.51,55.18,2.03,5.61,9.2,1.64,53.93
2003,166,1.56,7.33,-4.02,56.09,0.73,3.81,5.58,2.49,54.12
2003,167,0.01,5.47,-5.99,60.71,1.17,3.27,6.01,0.16,54.26
2003,168,2.24,8.82,-5.58,55.53,0.67,2.31,5.14,0.71,54.3
2003,169,3.73,11.48,-4.03,63.3,0.55,3.68,5.18,2.37,54.25
2003,170,2.45,10.2,-3.3,74.44,3.91,3.26,4.21,1.01,53.96
2003,171,4.24,11.83,-3.37,62.63,3.55,5.7,9.32,2.39,53.82
2003,172,3.13,10.48,-6.18,60.49,1.16,2.32,5.78,0.16,54.06
2003,173,6.62,14.56,-3.24,60.85,0.87,3.78,4.96,2.69,54.01
2003,174,5.99,13.55,-0.13,72.43,4.9,5.8,8.22,3.36,54.06
2003,175,5.92,13.35,-0.71,66.07,7.54,6.29,9.19,3.38,53.95
2003,176,2.85,10.53,-4.9,58.97,1.16,4.61,7.4,2.3,54.1
2003,177,2.59,11.69,-7.44,45.15,0.0,3.82,6.25,0.8,54.24
2003,178,3.74,11.57,-3.35,39.61,2.69,2.59,3.68,1.45,54.13
2003,179,4.07,11.73,-3.05,60.8,6.3,7.0,10.48,3.54,53.82
2003,180,3.21,11.84,-5.66,65.6,1.93,3.52,6.68,0.9,53.97
2003,181,5.75,14.05,-2.98,66.85,5.94,5.68,10.75,1.52,53.88
2003,182,5.12,11.96,-2.79,70.32,3.43,3.36,5.77,1.0,54.13
2003,183,6.54,14.55,-0.55,64.28,6.45,4.68,6.78,2.13,54.32
2003,184,3.55,10.63,-3.48,59.67,4.19,3.89,6.87,0.31,54.42
2003,185,2.43,10.25,-5.46,50.65,0.01,4.83,7.44,0.52,54.43
2003,186,4.9,13.46,-4.62,49.64,1.09,3.61,6.32,1.38,54.41
2003,187,4.03,10.52,-2.59,67.6,1.93,4.13,5.55,2.26,54.28
2003,188,2.53,9.06,-3.93,70.29,0.57,3.11,5.39,1.43,54.22
2003,189,4.09,11.11,-2.69,69.04,4.95,3.88,6.22,2.12,54.03
2003,190,4.37,12.35,-3.59,70.49,3.24,3.84,5.99,1.64,53.96
2003,191,4.76,11.84,-1.62,70.11,4.77,5.09,8.26,1.1,53.89
2003,192,2.67,10.41,-2.98,74.24,4.24,3.66,9.63,0.6,53.93
2003,193,2.95,9.53,-4.31,63.45,2.44,3.63,6.47,0.76,54.09
2003,194,5.44,12.0,-3.16,57.03,3.23,5.09,9.97,0.26,54.04
2003,195,5.49,12.17,0.47,64.5,2.82,4.7,6.73,0.26,54.06
2003,196,3.41,11.03,-3.07,55.18,0.96,5.44,8.9,1.32,54.38
2003,197,4.87,13.02,-4.15,36.93,0.0,2.89,6.1,0.36,54.58
2003,198,4.91,13.69,-3.5,60.53,2.84,5.19,8.18,2.08,54.44
2003,199,4.67,12.57,-3.83,65.38,1.56,3.09,4.31,1.57,54.48
2003,200,3.39,12.33,-4.26,56.5,0.78,4.41,7.9,0.71,54.33
2003,201,3.45,11.92,-5.85,49.33,0.02,4.0,6.5,0.71,54.43
2003,202,3.8,11.88,-3.77,51.57,0.39,4.46,8.39,0.27,54.41
2003,203,3.75,11.47,-4.52,46.53,0.04,2.66,4.84,0.82,54.36
2003,204,5.09,13.6,-4.48,41.66,0.0,3.91,5.44,1.53,54.34
2003,205,6.39,14.81,-2.62,54.52,0.0,5.0,7.5,1.37,54.27
2003,206,7.31,15.67,-2.42,59.22,0.1,5.94,8.27,3.11,54.18
2003,207,5.11,11.49,-0.83,71.06,10.68,2.18,3.41,0.49,54.34
2003,208,6.72,13.2,-0.51,71.47,0.56,3.02,5.98,0.1,54.39
2003,209,8.0,15.54,1.19,70.73,1.23,5.24,6.91,2.15,54.31
2003,210,7.35,14.99,1.06,70.11,4.72,2.71,5.98,0.06,54.25
2003,211,7.96,15.54,0.91,66.25,2.22,2.22,3.79,0.43,54.14
2003,212,7.45,14.84,0.19,57.61,3.21,3.36,5.12,0.62,54.27
2003,213,5.99,13.3,-1.39,58.9,1.05,3.79,6.25,0.42,54.31
2003,214,5.23,15.03,-5.38,52.58,0.07,3.04,4.34,1.38,54.44
2003,215,7.45,16.39,-2.78,60.08,0.24,5.32,7.85,2.9,54.37
2003,216,8.08,14.61,2.61,71.99,7.09,6.31,8.85,1.52,54.32
2003,217,8.43,14.95,2.21,68.91,2.37,3.58,6.43,0.35,54.37
2003,218,8.09,15.4,0.94,67.87,3.72,5.33,7.49,3.06,54.37
2003,219,8.38,15.79,0.21,65.57,1.95,4.6,6.59,2.17,54.4
2003,220,9.12,16.63,0.99,65.42,7.22,4.72,7.24,1.04,54.33
2003,221,7.31,14.47,1.44,73.46,5.46,3.91,6.88,0.47,54.19
2003,222,7.03,14.62,-0.89,69.91,5.8,4.45,9.01,0.52,54.1
2003,223,7.59,14.79,1.42,71.48,8.11,5.33,10.52,0.42,54.14
2003,224,6.21,12.21,1.85,75.51,9.04,3.15,4.93,0.52,54.24
2003,225,5.56,12.39,0.94,78.88,10.51,4.75,9.51,0.21,54.17
2003,226,3.53,11.11,-1.46,75.24,1.88,4.01,6.74,0.94,54.31
2003,227,0.97,7.07,-3.55,77.29,1.37,4.92,6.66,2.62,54.43
2003,228,2.53,10.2,-4.37,72.55,1.34,3.07,5.3,0.3,54.5
2003,229,2.83,11.24,-4.65,65.54,0.14,2.94,4.09,0.45,54.58
2003,230,4.08,12.09,-4.78,65.41,0.72,3.04,4.58,1.24,54.3
2003,231,3.33,11.31,-3.22,72.54,1.82,4.26,6.81,1.14,54.04
2003,232,3.19,10.56,-3.94,76.72,6.01,5.01,9.05,0.69,53.99
2003,233,5.52,13.06,-2.77,70.51,2.04,3.09,6.1,0.34,54.21
2003,234,6.12,12.48,-1.13,73.55,0.68,2.87,4.67,0.63,54.47
2003,235,7.2,14.35,-0.13,71.86,3.47,2.31,3.27,1.09,54.56
2003,236,7.48,13.61,1.54,73.67,16.97,2.92,4.27,1.7,54.42
2003,237,6.7,12.9,1.35,74.47,0.97,4.1,5.39,2.86,54.33
2003,238,6.05,14.3,-3.2,71.58,0.33,3.24,5.1,1.88,54.39
2003,239,6.53,11.55,1.8,75.72,1.09,5.92,11.54,0.75,54.25
2003,240,6.45,14.03,0.43,75.1,1.1,4.0,7.46,0.25,54.31
2003,241,5.3,13.47,-1.39,75.21,1.26,2.55,3.62,1.35,54.41
2003,242,6.32,14.45,-1.45,72.63,0.69,3.94,8.9,0.44,54.23
2003,243,5.0,12.17,-2.27,70.29,2.43,5.23,7.63,2.15,54.15
2003,244,-0.25,6.71,-4.81,72.62,0.8,5.56,7.35,4.38,54.32
2003,245,1.5,9.65,-5.87,73.08,4.78,4.87,7.89,2.82,54.21
2003,246,0.41,8.02,-5.85,55.06,0.78,4.84,9.05,1.48,54.33
2003,247,1.78,10.03,-4.81,60.73,2.42,4.89,7.94,1.99,54.29
2003,248,0.89,9.13,-5.95,74.88,4.92,2.53,4.18,0.38,54.32
2003,249,1.58,8.34,-6.19,69.28,3.01,1.85,3.26,0.18,54.38
2003,250,1.84,7.74,-2.63,72.99,1.51,2.89,6.07,0.37,54.34
2003,251,0.95,8.06,-6.55,60.2,0.38,3.64,6.55,2.11,54.47
2003,252,1.85,8.69,-4.67,66.21,0.36,2.88,4.49,1.49,54.42
2003,253,2.82,8.96,-2.65,78.7,0.88,4.57,7.73,0.8,54.22
2003,254,2.55,10.65,-5.03,64.34,0.28,2.9,5.1,1.14,54.25
2003,255,2.98,9.88,-4.34,66.02,0.2,2.61,4.44,1.27,54.31
2003,256,3.66,11.07,-3.36,72.83,3.72,2.84,5.36,1.7,54.34
2003,257,4.13,11.59,-2.1,65.99,1.19,3.02,5.85,1.62,54.36
2003,258,4.28,11.48,-3.25,71.84,1.17,4.76,7.77,2.46,54.24
2003,259,4.62,12.19,-0.72,68.56,2.17,5.09,7.48,3.04,54.18
2003,260,2.94,9.67,-2.81,74.44,11.67,3.14,6.04,0.34,54.32
2003,261,2.86,9.07,-1.46,73.08,2.05,3.19,5.73,0.13,54.41
2003,262,0.54,6.47,-4.74,74.66,1.46,2.91,4.79,1.42,54.56
2003,263,-0.02,6.86,-5.77,63.39,0.17,3.59,5.72,2.03,54.61
2003,264,-0.71,7.78,-6.75,44.68,0.0,4.41,8.55,1.91,54.66
2003,265,0.54,9.0,-6.61,37.87,0.0,4.14,6.93,1.68,54.58
2003,266,1.23,9.64,-5.5,48.03,0.0,6.07,8.67,2.81,54.35
2003,267,1.91,8.57,-3.08,78.43,3.42,6.57,9.76,2.61,54.05
2003,268,1.63,8.41,-3.86,69.44,1.23,8.29,11.56,4.49,54.21
2003,269,1.15,8.75,-4.78,66.17,0.89,7.25,11.3,4.42,54.15
2003,270,-0.62,7.06,-5.64,55.02,0.0,7.89,12.91,4.56,54.01
2003,271,-1.08,6.63,-6.23,50.91,0.0,7.59,11.16,3.6,54.04
2003,272,-0.73,6.97,-5.68,52.7,0.11,7.61,12.31,4.43,54.06
2003,273,-0.92,6.3,-5.36,57.97,0.54,7.59,12.6,3.23,54.01
2003,274,-1.51,5.06,-6.17,58.99,0.01,7.68,13.05,3.01,54.01
2003,275,-1.53,5.41,-6.18,47.58,0.0,6.06,12.02,2.25,54.09
2003,276,-1.5,3.8,-5.55,46.66,0.0,7.44,13.11,2.23,54.13
2003,277,-4.1,-1.15,-6.36,60.33,0.68,2.54,4.29,0.28,54.26
2003,278,-4.19,1.0,-9.12,53.46,0.42,5.29,8.75,2.57,54.34
2003,279,-3.55,3.34,-11.2,49.44,0.0,5.89,8.15,3.04,54.34
2003,280,-1.91,4.96,-8.0,46.58,0.0,7.73,10.33,5.43,54.17
2003,281,-1.95,4.98,-8.17,43.15,0.0,8.33,12.37,4.97,54.02
2003,282,-2.46,4.53,-8.93,48.88,0.29,7.4,13.68,3.34,53.83
2003,283,-3.47,2.94,-9.37,49.11,0.25,8.59,14.25,3.55,53.68
2003,284,-3.97,2.72,-10.61,45.72,0.0,9.0,14.12,4.5,53.69
2003,285,-5.0,1.73,-11.83,49.35,0.0,8.01,14.12,3.04,53.91
2003,286,-4.48,3.62,-12.31,44.95,0.0,5.96,11.91,2.58,54.17
2003,287,-3.64,4.4,-11.04,48.33,0.0,5.83,11.29,2.46,54.27
2003,288,-3.46,4.14,-10.57,45.3,0.0,6.48,12.59,2.48,54.3
2003,289,-3.58,4.18,-10.95,46.05,0.0,6.5,12.82,3.12,54.32
2003,290,-3.86,2.76,-9.61,45.62,0.0,7.8,14.0,4.02,54.25
2003,291,-4.3,0.57,-9.57,48.31,0.0,8.37,12.72,3.54,54.2
2003,292,-5.58,0.25,-11.85,55.18,0.0,3.52,7.24,0.7,54.3
2003,293,-4.08,0.52,-7.79,52.34,0.0,3.57,7.41,1.27,54.09
2003,294,-5.3,0.88,-12.19,50.62,0.0,4.81,8.87,1.63,54.01
2003,295,-7.25,-1.71,-12.82,59.8,0.0,3.63,7.36,1.1,54.2
2003,296,-6.77,0.24,-14.6,45.01,0.0,4.13,6.71,2.33,54.2
2003,297,-5.72,0.35,-13.63,54.49,0.0,3.56,5.72,1.63,54.1
2003,298,-5.04,0.5,-11.61,54.64,0.37,3.06,4.73,1.77,54.18
2003,299,-5.45,-0.19,-9.53,63.63,0.19,4.76,9.33,1.56,54.03
2003,300,-6.92,-2.57,-11.44,67.14,0.46,5.93,11.75,1.84,54.05
2003,301,-8.2,-0.82,-15.65,58.45,0.0,4.27,6.37,2.39,54.5
2003,302,-7.34,-0.69,-14.31,42.59,0.0,2.24,3.45,0.13,54.6
2003,303,-6.38,-0.98,-12.27,37.5,0.0,2.11,4.15,0.24,54.39
2003,304,-7.84,-1.27,-13.73,46.91,0.0,4.71,8.46,2.66,54.17
2003,305,-7.84,-0.06,-15.11,44.11,0.0,5.15,8.9,1.54,54.11
2003,306,-6.21,0.86,-12.62,56.98,0.0,4.42,6.99,1.68,54.02
2003,307,-8.03,-1.62,-13.62,58.89,0.0,5.99,10.53,2.9,54.21
2003,308,-7.47,-0.6,-13.14,48.31,0.0,6.38,8.76,3.6,54.09
2003,309,-6.9,1.42,-14.23,42.57,0.0,9.28,13.78,5.63,53.66
2003,310,-9.91,-3.14,-16.78,43.42,0.0,7.77,14.03,2.91,53.54
2003,311,-11.08,-4.06,-17.87,45.58,0.0,7.24,12.93,3.85,53.52
2003,312,-10.91,-4.8,-17.03,45.8,0.0,9.73,13.86,5.14,53.48
2003,313,-12.97,-6.15,-18.97,48.55,0.0,7.58,12.38,3.66,53.71
2003,314,-13.81,-7.0,-19.04,40.46,0.0,8.06,13.57,3.56,53.82
2003,315,-13.57,-5.25,-19.81,41.48,0.0,3.39,5.97,1.44,53.98
2003,316,-13.05,-4.94,-18.1,48.71,0.0,4.99,8.21,3.32,53.78
2003,317,-12.67,-4.18,-20.73,45.84,0.0,6.6,10.93,3.64,53.88
2003,318,-10.23,-2.35,-15.57,53.11,0.0,7.22,12.69,3.41,54.06
2003,319,-10.72,-4.92,-16.07,63.7,0.0,8.11,12.79,3.75,53.85
2003,320,-12.86,-5.91,-19.06,56.56,0.15,5.43,7.99,3.69,53.65
2003,321,-13.65,-8.63,-17.49,68.56,0.11,7.4,11.94,3.97,53.36
2003,322,-13.88,-9.78,-17.53,60.95,0.32,9.2,13.68,5.11,53.43
2003,323,-14.56,-7.99,-19.36,48.69,0.0,8.04,13.32,4.26,53.59
2003,324,-15.48,-6.05,-22.56,45.22,0.0,6.24,11.92,2.51,53.74
2003,325,-14.7,-4.94,-23.19,38.87,0.0,6.84,12.73,2.64,53.98
2003,326,-14.58,-6.21,-20.49,45.2,0.0,8.28,14.52,4.25,53.86
2003,327,-13.45,-3.18,-21.86,40.04,0.0,7.69,11.84,4.2,53.89
2003,328,-11.81,-2.68,-19.53,34.0,0.0,9.33,15.43,5.84,53.9
2003,329,-16.12,-9.64,-22.71,50.3,0.0,4.59,7.45,0.91,54.02
2003,330,-15.67,-6.91,-23.3,42.89,0.0,6.07,10.5,2.19,53.61
2003,331,-19.21,-12.34,-23.76,45.73,0.0,5.91,9.89,2.71,53.58
2003,332,-18.27,-10.54,-24.17,42.29,0.0,5.12,10.46,0.88,53.62
2003,333,-17.01,-7.43,-24.63,41.21,0.0,7.5,12.56,5.28,53.54
2003,334,-15.48,-6.8,-23.02,42.93,0.0,7.43,12.62,3.82,53.58
2003,335,-14.19,-8.15,-19.3,51.37,0.0,7.53,13.13,3.07,53.56
2003,336,-14.23,-7.23,-20.5,63.96,0.0,6.27,11.71,2.91,53.5
2003,337,-15.46,-11.21,-19.74,63.28,0.02,9.05,15.09,4.93,53.28
2003,338,-16.65,-10.62,-20.81,67.26,0.07,5.18,9.0,3.05,53.28
2003,339,-16.01,-9.06,-22.71,64.7,0.0,5.18,10.61,2.2,53.5
2003,340,-15.92,-10.7,-22.06,60.09,0.0,3.98,6.42,2.36,53.52
2003,341,-18.62,-15.1,-22.02,57.26,0.0,7.83,12.12,5.11,53.63
2003,342,-15.68,-8.52,-22.38,66.49,0.0,5.95,8.95,2.34,53.56
2003,343,-14.39,-9.04,-18.65,70.07,0.1,3.17,5.09,0.67,53.57
2003,344,-15.06,-8.58,-21.12,62.45,0.0,3.94,6.93,1.12,53.66
2003,345,-15.53,-9.11,-20.33,60.56,0.0,5.9,9.59,3.68,53.79
2003,346,-15.79,-6.25,-23.17,54.71,0.0,5.68,9.06,4.14,53.95
2003,347,-15.07,-5.87,-21.8,49.7,0.0,7.35,11.25,4.43,53.88
2003,348,-15.22,-5.33,-22.25,51.18,0.0,7.45,12.45,4.44,53.9
2003,349,-14.42,-4.45,-21.51,45.0,0.0,7.75,12.73,4.86,53.87
2003,350,-14.36,-5.26,-21.19,42.17,0.0,8.6,14.4,5.68,53.6
2003,351,-17.74,-11.11,-23.66,55.25,0.02,8.06,13.31,5.22,53.34
2003,352,-17.99,-10.35,-24.84,62.16,0.0,5.69,10.67,3.31,53.55
2003,353,-16.83,-11.22,-21.29,70.17,0.19,6.13,11.23,3.39,53.54
2003,354,-18.13,-12.95,-22.98,74.05,0.01,5.89,10.26,3.25,53.52
2003,355,-20.47,-12.54,-27.27,54.9,0.0,7.05,11.16,4.5,53.65
2003,356,-18.24,-9.3,-25.34,58.21,0.0,5.48,8.02,3.91,53.6
2003,357,-18.09,-9.56,-23.55,59.5,0.0,6.06,10.02,3.61,53.41
2003,358,-18.33,-14.66,-22.29,67.32,0.22,2.34,3.32,1.6,53.15
2003,359,-19.84,-13.78,-24.66,61.36,0.03,6.4,11.75,2.25,53.34
2003,360,-19.29,-11.44,-24.94,49.45,0.0,7.1,12.87,4.24,53.28
2003,361,-18.25,-14.16,-21.05,55.83,0.82,8.37,15.24,2.66,53.25
2003,362,-18.58,-13.68,-22.72,75.91,0.8,6.5,9.27,4.25,53.07
2003,363,-21.13,-14.68,-27.08,64.81,0.01,7.3,12.75,4.39,53.36
2003,364,-17.33,-11.35,-22.34,71.75,0.0,8.61,12.37,5.8,53.44
2003,365,-17.11,-12.15,-21.34,65.02,0.0,8.19,13.66,3.83,53.41
2004,1,-17.28,-12.5,-20.68,68.45,0.14,6.53,10.42,3.94,53.24
2004,2,-18.25,-13.56,-23.56,64.73,0.02,9.1,13.61,4.87,53.1
2004,3,-20.46,-14.09,-26.29,57.11,0.0,7.41,11.14,4.55,53.16
2004,4,-20.79,-14.36,-25.51,53.25,0.0,8.74,14.53,4.46,53.1
2004,5,-20.27,-11.3,-27.74,56.03,0.0,7.68,11.43,3.9,53.46
2004,6,-18.8,-13.85,-23.44,72.23,0.33,7.08,11.16,3.72,53.32
2004,7,-20.15,-12.87,-26.81,64.43,0.11,6.89,10.71,4.83,53.4
2004,8,-20.09,-12.86,-25.67,64.43,0.26,5.66,8.05,3.89,53.36
2004,9,-21.02,-14.22,-27.64,66.8,0.0,6.72,9.14,4.64,53.47
2004,10,-19.26,-10.37,-26.37,58.32,0.0,6.71,11.07,4.02,53.75
2004,11,-17.72,-9.38,-24.7,56.71,0.0,4.23,6.39,0.93,53.75
2004,12,-17.05,-10.13,-20.89,50.76,0.04,3.91,7.19,0.57,53.52
2004,13,-17.02,-12.31,-21.45,76.78,0.63,5.49,8.74,0.67,52.97
2004,14,-19.42,-15.23,-25.69,67.24,0.4,6.77,13.06,0.62,52.82
2004,15,-20.39,-11.47,-29.26,61.8,0.0,9.95,16.86,6.25,53.22
2004,16,-17.47,-8.17,-24.03,69.93,0.0,6.94,11.01,3.89,53.46
2004,17,-16.34,-9.43,-22.04,73.93,0.0,5.78,7.89,4.65,53.3
2004,18,-18.77,-12.63,-24.5,78.06,0.06,5.94,8.58,4.04,53.03
2004,19,-20.47,-15.31,-25.47,58.09,0.08,9.37,14.37,5.89,53.03
2004,20,-19.39,-10.83,-26.86,53.03,0.0,7.9,12.47,5.08,53.25
2004,21,-16.64,-7.62,-25.38,67.91,0.0,6.01,9.14,3.36,53.32
2004,22,-16.36,-9.95,-21.17,72.08,0.01,7.42,11.21,4.69,53.22
2004,23,-16.57,-8.18,-24.46,58.58,0.0,6.8,11.87,3.52,53.37
2004,24,-15.15,-9.23,-18.78,69.42,0.85,5.2,9.7,2.43,53.0
2004,25,-18.93,-13.05,-25.16,68.25,0.12,4.31,7.18,2.53,52.94
2004,26,-19.12,-11.85,-25.35,63.78,0.0,2.88,3.61,2.13,52.94
2004,27,-19.4,-14.18,-23.75,73.3,0.06,5.78,10.14,2.8,52.76
2004,28,-21.52,-14.7,-28.29,60.41,0.0,7.84,13.22,4.07,52.86
2004,29,-18.98,-12.03,-26.57,59.89,0.0,10.1,15.39,5.04,52.87
2004,30,-18.4,-14.47,-24.25,66.01,0.0,8.54,12.34,4.98,52.88
2004,31,-18.63,-13.1,-24.74,71.39,0.05,10.51,15.22,6.65,52.73
2004,32,-18.58,-14.87,-25.08,59.17,0.21,10.94,15.7,4.7,52.67
2004,33,-21.9,-13.73,-29.22,50.1,0.0,7.02,12.21,3.1,52.73
2004,34,-23.62,-16.56,-29.89,51.11,0.0,7.36,13.32,3.0,52.85
2004,35,-23.49,-14.92,-30.75,49.24,0.0,7.22,13.49,3.36,52.87
2004,36,-21.28,-14.65,-27.62,60.27,0.0,3.79,6.7,2.12,52.83
2004,37,-20.61,-14.97,-25.82,67.09,0.0,3.99,5.72,2.75,52.86
2004,38,-22.71,-16.15,-29.56,56.12,0.0,8.45,13.23,4.31,53.33
2004,39,-18.83,-8.63,-27.84,43.46,0.0,8.26,12.76,4.24,53.49
2004,40,-16.64,-8.01,-24.15,56.81,0.0,6.9,12.37,4.1,53.54
